Time;Battery Voltage(V);Charge Current(A);Load Current(A);Temperature Ambiante(C);Modem Voltage(V);
2022-10-26T07:15:14;26.53;0.01;0.95;27.52;24.28;
2022-10-26T07:30:16;26.53;0.03;0.96;27.73;24.28;
2022-10-26T07:45:14;26.55;0.21;0.95;27.88;24.28;
2022-10-26T08:00:15;26.58;0.41;0.96;28.16;24.28;
2022-10-26T08:15:15;26.59;0.42;0.94;28.55;24.28;
2022-10-26T08:30:15;26.61;0.72;0.95;28.92;24.28;
2022-10-26T08:45:15;26.64;0.63;0.94;29.22;24.28;
2022-10-26T09:00:15;26.66;0.51;0.95;29.41;24.28;
2022-10-26T09:15:15;26.67;0.64;0.94;29.58;24.28;
2022-10-26T09:30:15;26.89;3.79;0.95;30.13;24.26;
2022-10-26T09:45:16;26.97;4.31;0.96;31.23;24.26;
2022-10-26T10:00:15;26.89;2.02;0.99;31.95;24.26;
2022-10-26T10:15:15;26.84;1.37;0.96;32.44;24.26;
2022-10-26T10:30:16;26.84;1.45;0.97;32.72;24.26;
2022-10-26T10:45:15;26.89;2.28;0.96;33.03;24.26;
2022-10-26T11:00:15;27.11;6.40;0.96;34.16;24.26;
2022-10-26T11:15:15;27.16;6.36;1.08;35.97;24.26;
2022-10-26T11:30:15;27.25;7.37;1.08;36.63;24.26;
2022-10-26T11:45:14;27.47;4.73;1.07;37.66;24.26;
2022-10-26T12:00:15;27.38;5.07;1.07;36.84;24.26;
2022-10-26T12:15:44;26.97;-0.00;1.06;35.59;24.26;
2022-10-26T12:30:17;27.03;-0.00;1.06;34.53;24.26;
2022-10-26T12:45:15;27.28;1.59;1.06;34.53;24.26;
2022-10-26T13:00:16;27.48;0.01;1.03;34.22;24.28;
2022-10-26T13:15:15;26.94;0.00;1.06;33.28;24.28;
2022-10-26T20:45:17;26.56;-0.00;0.97;27.84;24.28;
2022-10-26T21:00:14;26.58;0.00;0.98;27.78;24.28;
2022-10-26T21:15:14;26.58;0.01;0.97;27.73;24.28;
2022-10-26T21:30:15;26.56;-0.01;0.96;27.75;24.28;
2022-10-26T21:45:13;26.56;-0.00;0.97;27.73;24.28;
2022-10-26T22:00:14;26.58;0.00;0.97;27.72;24.28;
2022-10-26T22:15:14;26.58;-0.00;0.97;27.72;24.26;
2022-10-26T22:30:14;26.58;-0.00;0.97;27.66;24.28;
2022-10-26T22:45:14;26.58;-0.00;0.96;27.61;24.28;
2022-10-26T23:00:14;26.63;0.01;0.95;27.48;24.26;
2022-10-26T23:15:15;26.59;0.00;0.96;27.34;24.28;
2022-10-26T23:30:15;26.66;0.01;0.96;27.16;24.28;
2022-10-26T23:45:15;26.66;-0.01;0.96;26.98;24.28;
2022-10-27T00:00:15;26.66;-0.00;0.94;26.81;24.28;
2022-10-27T00:15:15;26.67;0.00;0.95;26.66;24.28;
2022-10-27T00:30:15;26.64;-0.00;0.94;26.53;24.26;
2022-10-27T00:45:14;26.67;0.00;0.94;26.41;24.28;
2022-10-27T01:00:15;26.69;-0.01;0.93;26.33;24.29;
2022-10-27T01:15:14;26.72;0.01;0.94;26.25;24.28;
2022-10-27T01:30:15;26.73;-0.00;0.94;26.22;24.28;
2022-10-27T01:45:14;26.77;0.00;0.94;26.17;24.28;
2022-10-27T02:00:15;26.75;0.00;0.98;26.16;24.28;
2022-10-27T02:15:15;26.81;-0.00;0.93;26.16;24.28;
2022-10-27T02:30:16;26.84;0.01;0.94;26.14;24.28;
2022-10-27T02:45:15;26.80;-0.01;0.94;26.14;24.28;
2022-10-27T03:00:15;26.86;0.00;0.93;26.16;24.28;
2022-10-27T03:15:14;26.88;0.00;0.93;26.16;24.28;
2022-10-27T03:30:14;26.88;0.01;0.93;26.11;24.28;
2022-10-27T03:45:16;26.88;0.00;0.94;26.05;24.28;
2022-10-27T04:00:14;26.88;0.00;0.93;25.97;24.28;
2022-10-27T04:15:13;26.89;0.01;0.93;25.88;24.28;
2022-10-27T04:30:14;27.13;0.00;0.95;25.77;24.28;
2022-10-27T04:45:13;27.58;0.00;0.91;25.66;24.28;
2022-10-27T05:00:14;27.61;0.01;0.91;25.63;24.28;
2022-10-27T05:15:13;27.13;0.00;0.93;25.53;24.28;
2022-10-27T05:30:15;26.75;0.01;0.93;25.28;24.28;
2022-10-27T05:45:14;27.03;0.00;0.92;25.02;24.28;
2022-10-27T06:00:14;27.63;0.00;0.91;24.72;24.28;
2022-10-27T06:15:13;26.88;0.02;0.93;24.31;24.28;
2022-10-27T06:30:14;26.84;0.00;0.92;23.97;24.28;
2022-10-27T06:45:14;27.31;0.00;0.91;23.64;24.28;
2022-10-27T07:00:15;27.22;0.01;0.91;23.33;24.28;
2022-10-27T07:15:14;26.77;0.00;0.93;23.22;24.29;
2022-10-27T07:30:15;26.83;0.03;0.93;23.16;24.28;
2022-10-27T07:45:14;27.20;0.09;0.91;23.13;24.29;
2022-10-27T08:00:14;27.56;-0.00;0.90;22.80;24.28;
2022-10-27T08:15:14;26.88;0.20;0.93;22.55;24.28;
2022-10-27T08:30:15;27.06;2.48;0.93;22.95;24.28;
2022-10-27T08:45:14;27.09;-0.01;0.92;23.25;24.28;
2022-10-27T09:00:13;27.25;-0.00;0.94;23.53;24.28;
2022-10-27T09:15:14;27.36;0.00;0.91;23.83;24.28;
2022-10-27T09:30:14;27.39;-0.00;0.91;24.19;24.28;
2022-10-27T09:45:13;27.38;0.00;0.92;24.53;24.28;
2022-10-27T10:00:14;27.31;0.00;0.92;24.88;24.28;
2022-10-27T10:15:13;27.23;0.02;0.92;25.20;24.28;
2022-10-27T10:30:14;27.19;0.00;0.91;25.52;24.28;
2022-10-27T10:45:13;27.13;-0.01;0.92;25.72;24.28;
2022-10-27T11:00:14;27.05;-0.01;0.92;25.92;24.28;
2022-10-27T11:15:13;26.98;-0.00;0.92;26.08;24.28;
2022-10-27T11:30:14;26.97;0.00;0.94;26.08;24.28;
2022-10-27T11:45:14;26.94;0.00;0.92;26.45;24.28;
2022-10-27T12:00:13;27.50;6.66;0.94;26.88;24.28;
2022-10-27T12:15:15;27.30;0.00;0.92;27.31;24.26;
2022-10-27T12:30:14;27.17;-0.00;0.92;27.58;24.28;
2022-10-27T12:45:14;27.08;0.00;0.93;27.78;24.28;
2022-10-27T13:00:15;27.02;0.00;0.92;27.92;24.28;
2022-10-27T13:15:14;26.95;-0.00;0.93;28.09;24.26;
2022-10-27T13:30:14;27.06;6.24;0.94;28.16;24.28;
2022-10-27T13:45:13;27.56;6.32;0.96;28.39;24.26;
2022-10-27T14:00:14;27.56;-0.00;0.92;28.59;24.26;
2022-10-27T14:15:14;27.39;0.00;0.91;28.72;24.28;
2022-10-27T14:30:13;27.31;-0.00;0.93;28.83;24.28;
2022-10-27T14:45:14;27.27;-0.00;0.93;29.00;24.28;
2022-10-27T15:00:15;27.23;-0.00;0.95;29.09;24.26;
2022-10-27T15:15:15;27.27;0.00;0.93;29.14;24.26;
2022-10-27T15:30:13;27.31;0.00;0.93;29.19;24.28;
2022-10-27T15:45:13;27.48;0.00;0.93;29.31;24.26;
2022-10-27T16:00:14;27.36;3.52;0.93;29.14;24.26;
2022-10-27T16:15:44;27.02;2.79;0.94;28.83;24.26;
2022-10-27T16:30:44;27.06;0.00;0.94;28.75;24.26;
2022-10-27T16:45:44;27.53;1.93;0.93;28.81;24.26;
2022-10-27T17:00:44;26.98;0.01;0.94;28.06;24.28;
2022-10-27T17:15:44;27.02;0.91;0.94;27.94;24.28;
2022-10-27T17:30:44;26.86;0.43;0.94;27.50;24.26;
2022-10-27T17:45:44;26.86;0.02;0.94;26.92;24.28;
2022-10-27T18:00:43;26.81;-0.00;0.93;26.13;24.29;
2022-10-27T18:15:45;26.78;-0.00;0.92;25.13;24.28;
2022-10-27T18:30:43;26.69;0.00;0.94;24.33;24.29;
2022-10-27T18:45:44;26.64;0.00;0.93;23.69;24.28;
2022-10-27T19:00:44;26.58;-0.00;0.93;23.20;24.28;
2022-10-27T19:15:43;26.55;0.01;0.94;22.77;24.29;
2022-10-27T19:30:44;26.55;0.00;0.93;22.42;24.29;
2022-10-27T19:45:44;26.53;0.01;0.94;22.11;24.28;
2022-10-27T20:00:43;26.53;0.00;0.94;21.86;24.28;
2022-10-27T20:15:45;26.53;0.01;0.94;21.61;24.29;
2022-10-27T20:30:44;26.56;0.00;0.94;21.36;24.29;
2022-10-27T20:45:44;26.56;0.01;0.92;21.09;24.29;
2022-10-27T21:00:44;26.55;0.01;0.94;20.84;24.29;
2022-10-27T21:15:43;26.55;0.00;0.93;20.61;24.29;
2022-10-27T21:30:45;26.56;0.01;0.93;20.36;24.29;
2022-10-27T21:45:43;26.56;0.01;0.93;20.13;24.29;
2022-10-27T22:00:44;26.55;0.01;0.93;19.91;24.29;
2022-10-27T22:15:44;26.53;0.01;0.92;19.69;24.29;
2022-10-27T22:30:44;26.53;0.01;0.91;19.48;24.29;
2022-10-27T22:45:45;26.52;0.00;0.92;19.30;24.29;
2022-10-27T23:00:44;26.53;0.01;0.93;19.11;24.29;
2022-10-27T23:15:44;26.52;0.01;0.91;18.94;24.29;
2022-10-27T23:30:44;26.52;0.01;0.93;18.77;24.29;
2022-10-27T23:45:45;26.53;0.01;0.92;18.61;24.29;
2022-10-28T00:00:45;26.53;0.02;0.91;18.45;24.29;
2022-10-28T00:15:45;26.52;0.01;0.91;18.28;24.29;
2022-10-28T00:30:45;26.50;0.01;0.92;18.14;24.29;
2022-10-28T00:45:44;26.50;0.01;0.92;18.00;24.29;
2022-10-28T01:00:45;26.50;0.01;0.91;17.88;24.29;
2022-10-28T01:15:45;26.48;0.01;0.92;17.77;24.29;
2022-10-28T01:30:45;26.48;0.01;0.92;17.66;24.31;
2022-10-28T01:45:44;26.50;0.02;0.92;17.56;24.29;
2022-10-28T02:00:44;26.48;0.01;0.92;17.44;24.29;
2022-10-28T02:15:44;26.48;0.02;0.91;17.33;24.29;
2022-10-28T02:30:45;26.48;0.01;0.92;17.20;24.29;
2022-10-28T02:45:44;26.48;0.02;0.92;17.09;24.29;
2022-10-28T03:00:44;26.48;0.02;0.91;17.00;24.31;
2022-10-28T03:15:45;26.48;0.02;0.92;16.91;24.29;
2022-10-28T03:30:45;26.48;0.01;0.92;16.81;24.29;
2022-10-28T03:45:45;26.48;0.01;0.93;16.69;24.31;
2022-10-28T04:00:45;26.48;0.02;0.93;16.56;24.31;
2022-10-28T04:15:44;26.48;0.01;0.92;16.42;24.31;
2022-10-28T04:30:44;26.48;0.02;0.92;16.33;24.29;
2022-10-28T04:45:43;26.47;0.01;0.92;16.27;24.29;
2022-10-28T05:00:44;26.47;0.00;0.92;16.20;24.29;
2022-10-28T05:15:45;26.47;0.02;0.94;16.16;24.31;
2022-10-28T05:30:43;26.47;0.02;0.92;16.11;24.29;
2022-10-28T05:45:43;26.47;0.02;0.92;16.08;24.31;
2022-10-28T06:00:44;26.47;0.01;0.92;16.05;24.29;
2022-10-28T06:15:44;26.47;0.01;0.92;16.00;24.29;
2022-10-28T06:30:45;26.47;0.02;0.93;15.95;24.31;
2022-10-28T06:45:43;26.47;0.02;0.93;15.91;24.31;
2022-10-28T07:00:45;26.47;0.02;0.93;15.85;24.29;
2022-10-28T07:15:44;26.45;-0.01;0.94;16.13;24.31;
2022-10-28T07:30:43;26.47;0.04;0.93;16.23;24.31;
2022-10-28T07:45:43;26.50;0.64;0.93;16.45;24.31;
2022-10-28T08:00:44;26.50;0.21;0.94;17.05;24.29;
2022-10-28T08:15:44;26.50;0.31;0.94;17.19;24.29;
2022-10-28T08:30:44;26.63;2.26;0.95;17.48;24.29;
2022-10-28T08:45:44;26.78;2.92;0.94;18.73;24.29;
2022-10-28T09:00:44;26.91;3.49;0.95;20.09;24.29;
2022-10-28T09:15:44;26.97;3.99;0.94;21.67;24.29;
2022-10-28T09:30:43;27.00;4.38;0.95;23.09;24.29;
2022-10-28T09:45:46;27.03;4.77;1.00;24.52;24.29;
2022-10-28T10:00:44;27.05;5.07;0.97;25.59;24.28;
2022-10-28T10:15:43;27.08;5.45;0.97;26.88;24.28;
2022-10-28T10:30:43;27.11;5.71;0.97;28.22;24.28;
2022-10-28T10:45:43;27.14;5.96;0.97;29.52;24.26;
2022-10-28T11:00:44;27.19;5.93;0.97;30.77;24.26;
2022-10-28T11:15:43;27.41;6.36;0.97;31.58;24.26;
2022-10-28T11:30:44;27.70;6.14;0.96;31.64;24.26;
2022-10-28T11:45:44;27.36;6.32;0.96;30.98;24.26;
2022-10-28T12:00:43;26.98;0.00;0.96;30.41;24.26;
2022-10-28T12:15:44;27.27;-0.00;0.94;30.14;24.26;
2022-10-28T12:30:43;26.94;-0.01;0.95;29.75;24.26;
2022-10-28T12:45:46;27.38;-0.00;0.94;29.72;24.26;
2022-10-28T13:00:47;27.08;-0.00;0.95;29.58;24.26;
2022-10-28T13:15:47;26.97;-0.00;0.97;29.50;24.26;
2022-10-28T13:30:44;27.13;6.23;0.95;29.50;24.26;
2022-10-28T13:45:44;27.53;-0.00;0.93;29.67;24.26;
2022-10-28T14:00:45;27.33;-0.00;0.93;29.97;24.26;
2022-10-28T14:15:44;27.22;0.00;0.93;29.98;24.26;
2022-10-28T14:30:44;27.14;-0.00;0.94;30.09;24.24;
2022-10-28T14:45:53;27.13;0.00;0.93;30.25;24.26;
2022-10-28T15:00:44;27.27;-0.00;0.95;30.16;24.26;
2022-10-28T15:15:45;27.67;2.75;0.92;30.03;24.26;
2022-10-28T15:30:47;27.03;2.34;0.95;29.47;24.26;
2022-10-28T15:45:46;27.17;0.01;0.95;29.48;24.26;
2022-10-28T16:00:44;27.36;2.16;0.94;29.45;24.26;
2022-10-28T16:15:46;27.00;0.01;0.94;29.03;24.26;
2022-10-28T16:30:46;27.19;1.88;0.98;29.19;24.26;
2022-10-28T16:45:46;27.36;-0.01;0.92;29.11;24.26;
2022-10-28T17:00:47;27.02;1.32;0.94;28.42;24.26;
2022-10-28T17:15:44;27.02;0.74;0.93;28.27;24.28;
2022-10-28T17:30:38;26.83;0.31;0.94;27.81;24.28;
2022-10-28T17:45:44;26.66;0.02;0.93;27.11;24.28;
2022-10-28T18:00:44;26.58;-0.01;0.93;26.22;24.29;
2022-10-28T18:15:41;26.55;-0.01;0.94;25.03;24.28;
2022-10-28T18:30:44;26.53;-0.00;0.93;24.11;24.28;
2022-10-28T18:45:44;26.53;-0.00;0.94;23.36;24.28;
2022-10-28T19:00:44;26.53;-0.00;0.93;22.73;24.29;
2022-10-28T19:15:44;26.53;-0.00;0.94;22.22;24.28;
2022-10-28T19:30:45;26.53;-0.00;0.95;21.77;24.28;
2022-10-28T19:45:44;26.53;0.00;0.94;21.38;24.29;
2022-10-28T20:00:43;26.53;0.00;0.94;21.03;24.29;
2022-10-28T20:15:45;26.53;0.00;0.94;20.73;24.29;
2022-10-28T20:30:44;26.53;0.01;0.95;20.47;24.29;
2022-10-28T20:45:45;26.53;-0.00;0.94;20.23;24.29;
2022-10-28T21:00:43;26.53;0.00;0.95;20.03;24.29;
2022-10-28T21:15:45;26.52;0.01;0.94;19.83;24.29;
2022-10-28T21:30:45;26.52;0.00;0.94;19.64;24.29;
2022-10-28T21:45:44;26.52;0.01;0.93;19.47;24.29;
2022-10-28T22:00:44;26.52;0.01;0.94;19.33;24.29;
2022-10-28T22:15:44;26.52;-0.00;0.93;19.20;24.29;
2022-10-28T22:30:45;26.52;0.01;0.95;19.06;24.29;
2022-10-28T22:45:43;26.52;-0.00;0.94;18.92;24.29;
2022-10-28T23:00:43;26.50;-0.00;0.94;18.78;24.29;
2022-10-28T23:15:43;26.50;0.00;0.99;18.64;24.29;
2022-10-28T23:31:14;26.50;0.01;0.94;18.48;24.29;
2022-10-28T23:46:13;26.50;0.01;0.94;18.33;24.31;
2022-10-29T00:01:15;26.50;0.01;0.94;18.19;24.29;
2022-10-29T00:16:15;26.50;0.00;0.92;18.06;24.29;
2022-10-29T00:31:14;26.50;0.01;0.94;17.91;24.29;
2022-10-29T00:46:14;26.50;0.01;0.94;17.73;24.29;
2022-10-29T01:01:14;26.48;0.00;0.93;17.58;24.29;
2022-10-29T01:16:14;26.48;0.01;0.94;17.39;24.29;
2022-10-29T01:31:14;26.48;0.01;0.93;17.22;24.29;
2022-10-29T01:46:14;26.48;0.01;0.94;17.03;24.31;
2022-10-29T02:01:14;26.48;0.01;0.93;16.86;24.29;
2022-10-29T02:16:43;26.48;0.01;0.93;16.69;24.31;
2022-10-29T02:31:43;26.48;0.01;0.93;16.53;24.31;
2022-10-29T02:46:44;26.48;0.01;0.93;16.38;24.29;
2022-10-29T03:01:43;26.47;0.00;0.93;16.23;24.29;
2022-10-29T03:17:13;26.48;0.01;0.92;16.08;24.29;
2022-10-29T03:32:16;26.47;0.01;0.93;15.96;24.29;
2022-10-29T03:47:12;26.47;0.01;0.93;15.85;24.29;
2022-10-29T04:02:13;26.47;0.01;0.93;15.75;24.29;
2022-10-29T04:17:13;26.47;0.02;0.93;15.63;24.31;
2022-10-29T04:32:14;26.47;0.02;0.93;15.52;24.31;
2022-10-29T04:47:14;26.47;0.01;0.93;15.42;24.29;
2022-10-29T05:02:14;26.47;0.01;0.93;15.34;24.29;
2022-10-29T05:17:13;26.45;0.01;0.92;15.25;24.31;
2022-10-29T05:32:13;26.45;0.01;0.93;15.17;24.31;
2022-10-29T05:47:14;26.45;0.01;0.92;15.09;24.31;
2022-10-29T06:02:13;26.45;0.02;0.93;14.98;24.31;
2022-10-29T06:17:13;26.45;0.01;0.92;14.86;24.31;
2022-10-29T06:32:13;26.45;0.01;0.92;14.74;24.29;
2022-10-29T06:47:12;26.45;0.02;0.93;14.62;24.31;
2022-10-29T07:02:14;26.45;0.01;0.92;14.52;24.31;
2022-10-29T07:17:13;26.44;0.01;0.94;14.74;24.31;
2022-10-29T07:32:12;26.45;0.04;0.91;14.84;24.31;
2022-10-29T07:47:08;26.50;0.67;0.91;15.06;24.31;
2022-10-29T08:02:07;26.47;0.18;0.91;15.63;24.31;
2022-10-29T08:17:07;26.47;0.23;0.94;15.80;24.31;
2022-10-29T08:32:10;26.63;2.41;0.93;16.13;24.31;
2022-10-29T08:47:30;26.78;2.88;0.93;17.47;24.31;
2022-10-29T09:02:07;26.89;3.38;0.93;18.73;24.31;
2022-10-29T09:17:07;26.97;3.79;0.94;20.27;24.29;
2022-10-29T09:32:08;26.98;4.05;0.94;21.80;24.29;
2022-10-29T09:47:07;27.02;4.28;0.94;23.13;24.29;
2022-10-29T10:02:07;27.05;4.90;0.95;24.39;24.28;
2022-10-29T10:17:08;27.06;5.35;0.95;25.39;24.28;
2022-10-29T10:32:07;27.06;5.18;0.96;26.69;24.28;
2022-10-29T10:47:07;27.09;5.54;0.96;27.64;24.28;
2022-10-29T11:02:07;27.14;6.13;0.96;28.70;24.28;
2022-10-29T11:17:07;27.02;3.85;0.96;29.38;24.26;
2022-10-29T11:32:07;26.97;3.20;0.96;29.27;24.28;
2022-10-29T11:47:06;27.27;6.63;0.96;29.13;24.28;
2022-10-29T12:02:08;27.19;4.32;0.96;29.86;24.26;
2022-10-29T12:17:18;27.42;4.27;0.94;29.98;24.26;
2022-10-29T12:32:07;27.63;4.63;0.94;29.48;24.26;
2022-10-29T12:47:07;27.16;0.00;0.95;29.03;24.28;
2022-10-29T13:02:08;26.98;0.00;0.95;28.73;24.28;
2022-10-29T13:17:07;26.98;-0.00;0.95;28.55;24.28;
2022-10-29T13:32:07;26.97;-0.01;0.95;28.52;24.26;
2022-10-29T13:47:09;27.16;5.20;0.96;28.78;24.26;
2022-10-29T14:02:09;27.09;4.57;0.96;28.94;24.26;
2022-10-29T14:17:09;27.00;-0.00;0.94;29.16;24.26;
2022-10-29T14:32:07;27.09;0.00;0.95;29.27;24.26;
2022-10-29T14:47:07;27.39;0.00;0.93;29.67;24.26;
2022-10-29T15:02:07;26.94;0.01;0.95;29.59;24.26;
2022-10-29T15:17:07;27.06;-0.01;0.95;29.84;24.26;
2022-10-29T15:32:08;27.47;0.01;0.94;30.13;24.26;
2022-10-29T15:47:07;26.97;0.01;0.95;29.92;24.26;
2022-10-29T16:02:07;27.16;-0.00;0.95;30.22;24.26;
2022-10-29T16:17:07;27.38;2.73;0.94;30.34;24.26;
2022-10-29T16:32:08;27.08;0.01;0.95;30.05;24.26;
2022-10-29T16:47:08;27.25;1.50;0.95;30.06;24.26;
2022-10-29T17:02:09;27.47;-0.01;0.93;30.14;24.26;
2022-10-29T17:17:08;26.95;0.85;0.95;29.36;24.26;
2022-10-29T17:32:07;26.83;0.36;0.95;29.27;24.28;
2022-10-29T17:47:07;26.67;0.03;0.98;28.84;24.26;
2022-10-29T18:02:07;26.58;-0.01;0.93;28.13;24.26;
2022-10-29T18:17:07;26.56;-0.00;0.95;27.09;24.28;
2022-10-29T18:32:08;26.56;-0.01;0.94;26.28;24.28;
2022-10-29T18:47:07;26.55;-0.00;0.94;25.63;24.28;
2022-10-29T19:02:07;26.55;-0.01;0.94;25.08;24.28;
2022-10-29T19:17:08;26.55;-0.01;0.94;24.59;24.28;
2022-10-29T19:32:07;26.55;-0.01;0.93;24.22;24.28;
2022-10-29T19:47:07;26.55;0.00;0.93;23.91;24.28;
2022-10-29T20:02:08;26.55;-0.01;0.92;23.61;24.28;
2022-10-29T20:17:07;26.55;0.00;0.92;23.34;24.28;
2022-10-29T20:32:08;26.55;0.00;0.92;23.09;24.28;
2022-10-29T20:47:07;26.55;0.00;0.93;22.86;24.28;
2022-10-29T21:02:07;26.53;-0.00;0.93;22.69;24.28;
2022-10-29T21:17:08;26.55;0.00;0.93;22.52;24.28;
2022-10-29T21:32:08;26.55;0.00;0.92;22.38;24.28;
2022-10-29T21:47:07;26.53;0.00;0.93;22.25;24.29;
2022-10-29T22:02:08;26.53;0.00;0.92;22.14;24.29;
2022-10-29T22:17:07;26.53;-0.00;0.92;22.03;24.29;
2022-10-29T22:32:07;26.53;0.01;0.92;21.91;24.29;
2022-10-29T22:47:09;26.53;0.01;0.93;21.80;24.29;
2022-10-29T23:02:07;26.52;-0.01;0.93;21.69;24.28;
2022-10-29T23:17:07;26.52;0.01;0.93;21.55;24.29;
2022-10-29T23:32:09;26.52;0.01;0.94;21.39;24.29;
2022-10-29T23:47:07;26.52;0.01;0.93;21.28;24.29;
2022-10-30T00:02:09;26.52;-0.00;0.92;21.23;24.28;
2022-10-30T00:17:07;26.52;-0.01;0.93;21.20;24.29;
2022-10-30T00:32:08;26.52;0.00;0.93;21.17;24.29;
2022-10-30T00:47:07;26.52;0.00;0.93;21.13;24.28;
2022-10-30T01:02:07;26.52;-0.00;0.93;21.06;24.29;
2022-10-30T01:17:07;26.52;0.00;0.93;20.95;24.29;
2022-10-30T01:32:38;26.52;0.00;0.93;20.77;24.29;
2022-10-30T01:47:08;26.52;-0.01;0.93;20.53;24.29;
2022-10-30T02:02:08;26.50;0.00;0.93;20.27;24.29;
2022-10-30T02:17:09;26.50;0.00;0.93;19.98;24.29;
2022-10-30T02:32:07;26.50;-0.00;0.93;19.66;24.29;
2022-10-30T02:47:07;26.52;0.01;0.93;19.38;24.29;
2022-10-30T03:02:08;26.53;0.00;0.92;19.11;24.29;
2022-10-30T03:17:07;26.52;0.00;0.92;18.92;24.29;
2022-10-30T03:32:08;26.52;0.01;0.93;18.80;24.29;
2022-10-30T03:47:07;26.52;0.01;0.93;18.73;24.29;
2022-10-30T04:02:08;26.50;-0.00;0.93;18.73;24.29;
2022-10-30T04:17:08;26.50;0.00;0.92;18.70;24.29;
2022-10-30T04:32:08;26.48;-0.00;0.94;18.69;24.29;
2022-10-30T04:47:08;26.48;-0.00;0.93;18.64;24.29;
2022-10-30T05:02:09;26.48;-0.01;0.93;18.61;24.29;
2022-10-30T05:17:07;26.48;0.01;0.93;18.58;24.29;
2022-10-30T05:32:08;26.48;0.01;0.92;18.52;24.31;
2022-10-30T05:47:07;26.48;0.01;0.93;18.44;24.29;
2022-10-30T06:02:09;26.48;0.01;0.93;18.34;24.29;
2022-10-30T06:17:07;26.48;0.01;0.93;18.25;24.28;
2022-10-30T06:32:09;26.47;-0.00;0.92;18.14;24.29;
2022-10-30T06:47:08;26.47;0.00;0.97;18.00;24.29;
2022-10-30T07:02:09;26.47;0.00;0.92;17.81;24.31;
2022-10-30T07:17:09;26.47;-0.00;0.92;17.94;24.31;
2022-10-30T07:32:08;26.47;0.03;0.92;17.97;24.29;
2022-10-30T07:47:10;26.50;0.55;0.93;18.03;24.29;
2022-10-30T08:02:07;26.50;0.16;0.97;18.45;24.29;
2022-10-30T08:17:07;26.50;0.20;0.92;18.50;24.29;
2022-10-30T08:32:07;26.61;2.35;0.93;18.66;24.31;
2022-10-30T08:47:07;26.77;2.84;0.92;19.84;24.29;
2022-10-30T09:02:08;26.89;3.39;0.93;21.13;24.29;
2022-10-30T09:17:07;26.95;3.85;0.93;22.42;24.29;
2022-10-30T09:32:08;26.98;4.25;0.94;23.75;24.29;
2022-10-30T09:47:07;27.02;4.66;0.94;25.03;24.28;
2022-10-30T10:02:07;27.03;4.99;0.95;26.14;24.28;
2022-10-30T10:17:08;27.05;5.27;0.94;27.33;24.28;
2022-10-30T10:32:07;27.06;5.54;0.95;28.66;24.28;
2022-10-30T10:46:38;27.09;5.82;0.96;29.91;24.28;
2022-10-30T11:01:39;27.14;6.00;0.96;31.03;24.28;
2022-10-30T11:16:37;27.20;6.24;0.96;31.95;24.28;
2022-10-30T11:31:37;27.34;6.43;0.95;32.69;24.26;
2022-10-30T11:46:08;27.31;0.00;0.94;33.50;24.26;
2022-10-30T12:01:08;27.22;4.81;0.95;32.44;24.26;
2022-10-30T12:16:39;27.06;-0.01;0.99;31.91;24.26;
2022-10-30T12:31:08;26.92;-0.01;0.95;31.56;24.26;
2022-10-30T12:46:08;27.41;0.00;0.92;31.48;24.26;
2022-10-30T13:01:08;27.19;0.01;0.93;31.45;24.26;
2022-10-30T13:16:07;27.13;-0.00;0.96;31.38;24.26;
2022-10-30T13:31:08;27.05;0.00;0.95;31.47;24.26;
2022-10-30T13:46:07;27.05;0.01;0.95;31.72;24.26;
2022-10-30T14:01:08;27.16;0.01;0.95;31.86;24.26;
2022-10-30T14:15:37;27.34;-0.01;0.94;32.00;24.26;
2022-10-30T14:30:38;27.64;4.39;0.92;32.06;24.26;
2022-10-30T14:45:38;26.92;0.00;0.94;31.98;24.26;
2022-10-30T15:00:39;26.97;0.01;0.94;32.38;24.26;
2022-10-30T15:15:39;27.05;-0.01;0.96;32.81;24.24;
2022-10-30T15:30:37;27.14;0.00;1.05;33.03;24.26;
2022-10-30T15:45:38;27.58;-0.00;1.04;32.81;24.26;
2022-10-30T16:00:38;27.11;1.71;1.06;31.94;24.28;
2022-10-30T16:15:38;27.22;0.83;1.05;31.70;24.28;
2022-10-30T16:30:38;27.09;1.13;1.05;30.94;24.28;
2022-10-30T16:45:38;27.05;0.73;0.95;30.20;24.28;
2022-10-30T17:00:38;27.05;1.26;0.96;30.09;24.28;
2022-10-30T17:15:38;26.84;0.38;0.95;30.11;24.28;
2022-10-30T17:30:38;26.67;0.07;0.95;29.83;24.28;
2022-10-30T17:45:38;26.61;0.02;0.96;29.39;24.26;
2022-10-30T18:00:39;26.58;0.01;0.96;28.80;24.26;
2022-10-30T18:15:39;26.56;0.01;0.95;28.03;24.26;
2022-10-30T18:30:38;26.56;0.00;0.94;27.50;24.26;
2022-10-30T18:45:38;26.56;0.01;0.96;27.02;24.26;
2022-10-30T19:00:38;26.56;0.01;0.94;26.55;24.28;
2022-10-30T19:15:37;26.56;0.01;0.94;26.14;24.28;
2022-10-30T19:30:39;26.56;0.01;0.94;25.70;24.28;
2022-10-30T19:45:38;26.56;0.02;0.94;25.31;24.28;
2022-10-30T20:00:38;26.56;0.02;0.95;24.94;24.28;
